timestamp,sensor,pressure,temperature,humidity,QNH,QFE,QFF
2024-09-19 16:57:20,계산값,1009.59,25.59,49.51,1015.38,1009.59,1015.34
2024-09-19 16:57:28,계산값,1009.59,25.59,49.51,1015.38,1009.59,1015.34
2024-09-19 16:57:30,계산값,1009.59,25.58,49.47,1015.38,1009.59,1015.34
2024-09-19 16:57:38,계산값,1009.59,25.58,49.47,1015.38,1009.59,1015.34
2024-09-19 16:57:40,습도계,,25.58,49.46,,,
2024-09-19 16:57:48,기압계,1009.59,,,,,
2024-09-19 16:57:50,계산값,1009.59,25.57,49.64,1015.38,1009.59,1015.34
2024-09-19 16:57:58,기압계,1009.59,,,,,
2024-09-19 16:58:00,계산값,1009.59,25.57,49.66,1015.38,1009.59,1015.34
2024-09-19 16:58:08,계산값,1009.59,25.57,49.66,1015.38,1009.59,1015.34
2024-09-19 16:58:10,계산값,1009.59,25.56,49.58,1015.38,1009.59,1015.34
2024-09-19 16:58:18,계산값,1009.59,25.56,49.58,1015.38,1009.59,1015.34
2024-09-19 16:58:20,습도계,,25.56,49.53,,,
2024-09-19 16:58:28,기압계,1009.59,,,,,
2024-09-19 16:58:30,계산값,1009.59,25.55,49.53,1015.38,1009.59,1015.34
2024-09-19 16:58:38,계산값,1009.59,25.55,49.53,1015.38,1009.59,1015.34
2024-09-19 16:58:40,계산값,1009.59,25.54,49.55,1015.38,1009.59,1015.35
2024-09-19 16:58:48,계산값,1009.59,25.54,49.55,1015.38,1009.59,1015.35
2024-09-19 16:58:50,계산값,1009.59,25.53,49.56,1015.38,1009.59,1015.35
2024-09-19 16:58:58,계산값,1009.6,25.53,49.56,1015.39,1009.6,1015.36
2024-09-19 16:59:00,습도계,,25.52,49.57,,,
2024-09-19 16:59:08,기압계,1009.6,,,,,
2024-09-19 16:59:10,계산값,1009.6,25.5,49.58,1015.39,1009.6,1015.36
2024-09-19 16:59:18,계산값,1009.6,25.5,49.58,1015.39,1009.6,1015.36
2024-09-19 16:59:20,계산값,1009.6,25.49,49.64,1015.39,1009.6,1015.36
2024-09-19 16:59:28,계산값,1009.6,25.49,49.64,1015.39,1009.6,1015.36
2024-09-19 16:59:30,계산값,1009.6,25.48,49.67,1015.39,1009.6,1015.36
2024-09-19 16:59:38,계산값,1009.6,25.48,49.67,1015.39,1009.6,1015.36
2024-09-19 16:59:40,습도계,,25.47,49.71,,,
2024-09-19 16:59:48,기압계,1009.6,,,,,
2024-09-19 16:59:50,계산값,1009.6,25.46,49.69,1015.4,1009.6,1015.36
2024-09-19 16:59:58,계산값,1009.6,25.46,49.69,1015.4,1009.6,1015.36
2024-09-19 17:00:00,계산값,1009.6,25.46,49.7,1015.4,1009.6,1015.36
2024-09-19 17:00:08,계산값,1009.61,25.46,49.7,1015.41,1009.61,1015.37
2024-09-19 17:00:10,습도계,,25.45,49.71,,,
2024-09-19 17:00:18,기압계,1009.61,,,,,
2024-09-19 17:00:20,계산값,1009.61,25.45,49.71,1015.41,1009.61,1015.37
2024-09-19 17:00:28,계산값,1009.61,25.45,49.71,1015.41,1009.61,1015.37
2024-09-19 17:00:30,습도계,,25.45,49.71,,,
2024-09-19 17:00:38,기압계,1009.61,,,,,
2024-09-19 17:00:40,계산값,1009.61,25.45,49.73,1015.41,1009.61,1015.37
2024-09-19 17:00:48,기압계,1009.61,,,,,
2024-09-19 17:00:50,습도계,,25.44,49.74,,,
2024-09-19 17:00:58,계산값,1009.61,25.44,49.74,1015.41,1009.61,1015.37
2024-09-19 17:01:00,계산값,1009.61,25.43,49.75,1015.41,1009.61,1015.37
2024-09-19 17:01:08,계산값,1009.61,25.43,49.75,1015.41,1009.61,1015.37
2024-09-19 17:01:10,습도계,,25.42,49.75,,,
2024-09-19 17:01:18,계산값,1009.61,25.42,49.75,1015.41,1009.61,1015.37
2024-09-19 17:01:20,습도계,,25.42,49.75,,,
2024-09-19 17:01:28,계산값,1009.61,25.42,49.75,1015.41,1009.61,1015.37
2024-09-19 17:01:30,계산값,1009.61,25.41,49.76,1015.41,1009.61,1015.37
2024-09-19 17:01:38,계산값,1009.61,25.41,49.76,1015.41,1009.61,1015.37
2024-09-19 17:01:40,계산값,1009.61,25.41,49.79,1015.41,1009.61,1015.37
2024-09-19 17:01:48,계산값,1009.61,25.41,49.79,1015.41,1009.61,1015.37
2024-09-19 17:01:50,계산값,1009.61,25.4,49.78,1015.41,1009.61,1015.37
2024-09-19 17:01:58,계산값,1009.6,25.4,49.78,1015.4,1009.6,1015.36
2024-09-19 17:02:00,계산값,1009.6,25.39,49.8,1015.4,1009.6,1015.36
2024-09-19 17:02:08,계산값,1009.6,25.39,49.8,1015.4,1009.6,1015.36
2024-09-19 17:02:10,습도계,,25.39,49.82,,,
2024-09-19 17:02:18,기압계,1009.6,,,,,
2024-09-19 17:02:20,습도계,,25.38,49.84,,,
2024-09-19 17:02:28,기압계,1009.6,,,,,
2024-09-19 17:02:30,습도계,,25.37,49.85,,,
2024-09-19 17:02:38,기압계,1009.61,,,,,
2024-09-19 17:02:40,계산값,1009.61,25.37,49.83,1015.41,1009.61,1015.37
2024-09-19 17:02:48,계산값,1009.6,25.37,49.83,1015.4,1009.6,1015.36
2024-09-19 17:02:50,습도계,,25.36,49.84,,,
2024-09-19 17:02:58,기압계,1009.6,,,,,
2024-09-19 17:03:00,계산값,1009.6,25.36,49.86,1015.4,1009.6,1015.36
2024-09-19 17:03:08,계산값,1009.6,25.36,49.86,1015.4,1009.6,1015.36
2024-09-19 17:03:10,습도계,,25.36,49.85,,,
2024-09-19 17:03:18,기압계,1009.61,,,,,
2024-09-19 17:03:20,습도계,,25.35,49.83,,,
2024-09-19 17:03:28,계산값,1009.6,25.35,49.83,1015.4,1009.6,1015.36
2024-09-19 17:03:30,습도계,,25.34,49.82,,,
2024-09-19 17:03:38,기압계,1009.59,,,,,
2024-09-19 17:03:40,습도계,,25.34,49.84,,,
2024-09-19 17:03:48,기압계,1009.6,,,,,
2024-09-19 17:03:50,습도계,,25.33,49.85,,,
2024-09-19 17:03:58,기압계,1009.6,,,,,
2024-09-19 17:04:00,습도계,,25.32,49.87,,,
2024-09-19 17:04:08,기압계,1009.6,,,,,
2024-09-19 17:04:10,습도계,,25.32,49.87,,,
2024-09-19 17:04:18,기압계,1009.6,,,,,
2024-09-19 17:04:20,습도계,,25.31,49.85,,,
2024-09-19 17:04:28,기압계,1009.59,,,,,
2024-09-19 17:04:30,계산값,1009.59,25.31,49.85,1015.39,1009.59,1015.35
2024-09-19 17:04:38,계산값,1009.59,25.31,49.85,1015.39,1009.59,1015.35
2024-09-19 17:04:40,계산값,1009.59,25.3,49.88,1015.39,1009.59,1015.35
2024-09-19 17:04:48,계산값,1009.59,25.3,49.88,1015.39,1009.59,1015.35
2024-09-19 17:04:50,계산값,1009.59,25.3,49.88,1015.39,1009.59,1015.35
2024-09-19 17:04:58,계산값,1009.59,25.3,49.88,1015.39,1009.59,1015.35
2024-09-19 17:05:00,계산값,1009.59,25.29,49.86,1015.39,1009.59,1015.35
2024-09-19 17:05:08,기압계,1009.58,,,,,
2024-09-19 17:05:10,계산값,1009.58,25.28,49.86,1015.38,1009.58,1015.34
2024-09-19 17:05:18,기압계,1009.58,,,,,
2024-09-19 17:05:20,습도계,,25.28,49.88,,,
2024-09-19 17:05:28,기압계,1009.58,,,,,
2024-09-19 17:05:30,습도계,,25.27,49.91,,,
2024-09-19 17:05:38,기압계,1009.58,,,,,
2024-09-19 17:05:40,계산값,1009.58,25.27,49.96,1015.38,1009.58,1015.34
2024-09-19 17:05:48,기압계,1009.58,,,,,
2024-09-19 17:05:50,습도계,,25.27,49.9,,,
2024-09-19 17:05:58,기압계,1009.58,,,,,
2024-09-19 17:06:00,습도계,,25.27,49.88,,,
2024-09-19 17:06:08,기압계,1009.59,,,,,
2024-09-19 17:06:10,습도계,,25.27,49.92,,,
2024-09-19 17:06:18,계산값,1009.58,25.27,49.92,1015.38,1009.58,1015.34
2024-09-19 17:06:20,습도계,,25.26,49.96,,,
2024-09-19 17:06:28,기압계,1009.58,,,,,
2024-09-19 17:06:30,계산값,1009.58,25.26,50.05,1015.38,1009.58,1015.34
2024-09-19 17:13:48,기압계,1009.53,,,,,
2024-09-19 17:13:51,습도계,,25.92,50.71,,,
2024-09-19 17:13:58,기압계,1009.53,,,,,
2024-09-19 17:14:01,습도계,,25.93,50.65,,,
2024-09-19 17:14:08,기압계,1009.53,,,,,
2024-09-19 17:14:10,습도계,,25.93,50.85,,,
2024-09-19 17:14:18,계산값,1009.53,25.93,50.85,1015.32,1009.53,1015.28
2024-09-19 17:14:20,계산값,1009.53,25.94,50.8,1015.32,1009.53,1015.28
2024-09-19 17:14:28,계산값,1009.54,25.94,50.8,1015.33,1009.54,1015.29
2024-09-19 17:14:30,계산값,1009.54,25.96,50.7,1015.32,1009.54,1015.28
2024-09-19 17:14:38,계산값,1009.54,25.96,50.7,1015.32,1009.54,1015.28
2024-09-19 17:14:40,습도계,,25.97,51.07,,,
2024-09-19 17:14:48,계산값,1009.54,25.97,51.07,1015.32,1009.54,1015.28
2024-09-19 17:14:50,계산값,1009.54,25.98,51.17,1015.32,1009.54,1015.28
2024-09-19 17:14:58,계산값,1009.53,25.98,51.17,1015.31,1009.53,1015.27
2024-09-19 17:15:01,계산값,1009.53,25.99,51.09,1015.31,1009.53,1015.27
2024-09-19 17:15:08,계산값,1009.54,25.99,51.09,1015.32,1009.54,1015.28
2024-09-19 17:15:10,계산값,1009.54,25.99,50.9,1015.32,1009.54,1015.28
2024-09-19 17:15:30,습도계,,26.0,50.9,,,
2024-09-19 17:15:38,기압계,1009.54,,,,,
2024-09-19 17:15:40,습도계,,26.0,50.89,,,
2024-09-19 17:15:48,계산값,1009.54,26.0,50.89,1015.32,1009.54,1015.28
2024-09-19 17:15:50,계산값,1009.54,26.0,50.79,1015.32,1009.54,1015.28
2024-09-19 17:15:58,기압계,1009.54,,,,,
2024-09-19 17:16:00,습도계,,26.0,51.0,,,
2024-09-19 17:16:08,계산값,1009.55,26.0,51.0,1015.33,1009.55,1015.29
2024-09-19 17:16:11,습도계,,26.0,51.15,,,
2024-09-19 17:16:18,계산값,1009.55,26.0,51.15,1015.33,1009.55,1015.29
2024-09-19 17:16:21,습도계,,25.99,51.22,,,
2024-09-19 17:16:28,기압계,1009.55,,,,,
2024-09-19 17:16:31,습도계,,25.98,51.32,,,
2024-09-19 17:16:38,기압계,1009.55,,,,,
2024-09-19 17:16:41,습도계,,25.98,51.46,,,
2024-09-19 17:16:48,기압계,1009.55,,,,,
2024-09-19 17:16:51,습도계,,25.97,51.44,,,
2024-09-19 17:16:58,기압계,1009.55,,,,,
2024-09-19 17:17:01,습도계,,25.96,51.59,,,
2024-09-19 17:17:08,기압계,1009.55,,,,,
2024-09-19 17:17:11,습도계,,25.96,51.62,,,
2024-09-19 17:17:18,기압계,1009.56,,,,,
2024-09-19 17:17:20,계산값,1009.56,25.95,51.48,1015.35,1009.56,1015.3
2024-09-19 17:17:28,계산값,1009.56,25.95,51.48,1015.35,1009.56,1015.3
2024-09-19 17:17:30,습도계,,25.95,51.37,,,
2024-09-19 17:17:38,기압계,1009.56,,,,,
2024-09-19 17:17:40,습도계,,25.95,51.83,,,
2024-09-19 17:17:48,기압계,1009.56,,,,,
2024-09-19 17:17:50,습도계,,25.97,51.58,,,
2024-09-19 17:17:58,기압계,1009.56,,,,,
2024-09-19 17:18:01,습도계,,25.98,51.67,,,
2024-09-19 17:18:08,기압계,1009.56,,,,,
2024-09-19 17:18:11,습도계,,26.0,51.8,,,
2024-09-19 17:18:18,기압계,1009.57,,,,,
2024-09-19 17:18:20,습도계,,26.01,51.71,,,
2024-09-19 17:18:28,기압계,1009.57,,,,,
2024-09-19 17:18:31,습도계,,26.01,51.98,,,
2024-09-19 17:18:38,기압계,1009.57,,,,,
2024-09-19 17:18:41,습도계,,26.01,52.05,,,
2024-09-19 17:18:48,기압계,1009.57,,,,,
2024-09-19 17:18:51,습도계,,26.02,52.35,,,
2024-09-19 17:18:58,계산값,1009.57,26.02,52.35,1015.35,1009.57,1015.31
2024-09-19 17:19:01,습도계,,26.02,52.0,,,
2024-09-19 17:19:08,기압계,1009.57,,,,,
2024-09-19 17:19:11,습도계,,26.02,51.69,,,
2024-09-19 17:19:18,기압계,1009.57,,,,,
2024-09-19 17:19:20,습도계,,26.03,51.5,,,
2024-09-19 17:19:28,기압계,1009.57,,,,,
2024-09-19 17:19:30,습도계,,26.03,51.64,,,
2024-09-19 17:19:38,기압계,1009.58,,,,,
2024-09-19 17:19:40,습도계,,26.03,51.93,,,
2024-09-19 17:19:48,기압계,1009.58,,,,,
2024-09-19 17:19:50,습도계,,26.02,52.12,,,
2024-09-19 17:19:58,기압계,1009.57,,,,,
2024-09-19 17:20:00,습도계,,26.02,51.78,,,
2024-09-19 17:20:08,기압계,1009.57,,,,,
2024-09-19 17:20:11,습도계,,26.02,51.58,,,
2024-09-19 17:20:18,계산값,1009.58,26.02,51.58,1015.36,1009.58,1015.32
2024-09-19 17:20:21,습도계,,26.02,51.56,,,
2024-09-19 17:20:28,기압계,1009.58,,,,,
2024-09-19 17:20:31,습도계,,26.03,51.66,,,
2024-09-19 17:20:38,계산값,1009.59,26.03,51.66,1015.37,1009.59,1015.33
2024-09-19 17:20:41,습도계,,26.03,51.67,,,
2024-09-19 17:20:48,기압계,1009.59,,,,,
2024-09-19 17:20:50,습도계,,26.04,51.77,,,
2024-09-19 17:20:58,기압계,1009.59,,,,,
2024-09-19 17:21:01,습도계,,26.04,51.85,,,
2024-09-19 17:21:08,기압계,1009.6,,,,,
2024-09-19 17:21:10,습도계,,26.04,51.78,,,
2024-09-19 17:21:18,기압계,1009.6,,,,,
2024-09-19 17:21:21,계산값,1009.6,26.03,51.79,1015.38,1009.6,1015.34
2024-09-19 17:21:28,기압계,1009.6,,,,,
2024-09-19 17:21:31,계산값,1009.6,26.02,51.89,1015.38,1009.6,1015.34
2024-09-19 17:21:38,계산값,1009.6,26.02,51.89,1015.38,1009.6,1015.34
2024-09-19 17:21:40,계산값,1009.6,26.01,51.87,1015.38,1009.6,1015.34
2024-09-19 17:21:48,계산값,1009.6,26.01,51.87,1015.38,1009.6,1015.34
2024-09-19 17:21:51,습도계,,26.01,51.81,,,
2024-09-19 17:21:58,계산값,1009.6,26.01,51.81,1015.38,1009.6,1015.34
2024-09-19 17:22:00,습도계,,26.01,51.93,,,
2024-09-19 17:22:08,기압계,1009.6,,,,,
2024-09-19 17:22:11,습도계,,26.01,52.02,,,
2024-09-19 17:22:18,기압계,1009.61,,,,,
2024-09-19 17:22:21,습도계,,26.01,52.29,,,
2024-09-19 17:22:28,계산값,1009.61,26.01,52.29,1015.39,1009.61,1015.35
2024-09-19 17:22:30,습도계,,26.01,52.38,,,
2024-09-19 17:22:38,기압계,1009.61,,,,,
2024-09-19 17:22:40,계산값,1009.61,26.0,52.27,1015.39,1009.61,1015.35
2024-09-19 17:22:48,계산값,1009.61,26.0,52.27,1015.39,1009.61,1015.35
2024-09-19 17:22:51,계산값,1009.61,25.99,52.6,1015.39,1009.61,1015.35
2024-09-19 17:22:58,계산값,1009.61,25.99,52.6,1015.39,1009.61,1015.35
2024-09-19 17:23:01,습도계,,25.98,52.7,,,
2024-09-19 17:23:08,계산값,1009.61,25.98,52.7,1015.4,1009.61,1015.35
2024-09-19 17:23:11,습도계,,25.98,52.52,,,
2024-09-19 17:23:18,계산값,1009.61,25.98,52.52,1015.4,1009.61,1015.35
2024-09-19 17:23:20,계산값,1009.61,25.98,52.38,1015.4,1009.61,1015.35
2024-09-19 17:23:28,계산값,1009.62,25.98,52.38,1015.41,1009.62,1015.36
2024-09-19 17:23:30,계산값,1009.62,25.98,52.14,1015.41,1009.62,1015.36
2024-09-19 17:23:38,기압계,1009.61,,,,,
2024-09-19 17:23:40,습도계,,25.98,52.03,,,
2024-09-19 17:23:48,기압계,1009.61,,,,,
2024-09-19 17:23:51,습도계,,25.98,51.95,,,
2024-09-19 17:23:58,기압계,1009.62,,,,,
2024-09-19 17:24:01,계산값,1009.62,25.99,52.33,1015.4,1009.62,1015.36
2024-09-19 17:24:08,계산값,1009.62,25.99,52.33,1015.4,1009.62,1015.36
2024-09-19 17:24:11,습도계,,25.98,52.61,,,
2024-09-19 17:24:18,기압계,1009.62,,,,,
2024-09-19 17:24:21,습도계,,25.98,52.67,,,
2024-09-19 17:24:28,기압계,1009.62,,,,,
2024-09-19 17:24:31,습도계,,25.99,52.82,,,
2024-09-19 17:24:38,기압계,1009.62,,,,,
2024-09-19 17:24:41,습도계,,25.98,52.83,,,
